"Date","Region","Hospitalised","In ICU","Home Isolation","Healed","Dead","Tests","People Tested","ICU Entries","Swab Test Positive","Antigenic Test Positive","Swab Tests","Antigenic Tests"
2020-02-25,"Calabria",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
2020-02-25,"Campania",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Emilia Romagna",5,0,3,0,0,243,NA,NA,NA,NA,NA,NA
2020-02-25,"Friuli V.G.",0,0,0,0,0,31,NA,NA,NA,NA,NA,NA
2020-02-25,"Lazio",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Liguria",1,0,0,0,0,38,NA,NA,NA,NA,NA,NA
2020-02-25,"Lombardia",3,6,56,0,3,2237,NA,NA,NA,NA,NA,NA
2020-02-25,"Marche",0,0,0,0,0,5,NA,NA,NA,NA,NA,NA
2020-02-25,"Molise",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Bolzano",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Trento",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Piemonte",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Puglia",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Sardegna",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Sicilia",1,0,2,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Toscana",2,0,0,0,0,156,NA,NA,NA,NA,NA,NA
2020-02-25,"Umbria",0,0,0,0,0,8,NA,NA,NA,NA,NA,NA
2020-02-25,"Valle d'Aosta",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-25,"Veneto",0,3,7,0,0,1580,NA,NA,NA,NA,NA,NA
2020-02-26,"Abruzzo",0,0,0,0,0,8,NA,NA,NA,NA,NA,NA
2020-02-26,"Basilicata",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Calabria",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
2020-02-26,"Campania",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Emilia Romagna",5,1,14,0,1,186,NA,NA,NA,NA,NA,NA
2020-02-26,"Friuli V.G.",0,0,0,0,0,25,NA,NA,NA,NA,NA,NA
2020-02-26,"Lazio",-1,-1,0,2,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Liguria",5,0,5,0,0,27,NA,NA,NA,NA,NA,NA
2020-02-26,"Lombardia",0,0,18,0,0,-492,NA,NA,NA,NA,NA,NA
2020-02-26,"Marche",1,0,0,0,0,7,NA,NA,NA,NA,NA,NA
2020-02-26,"Molise",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Bolzano",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Trento",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Piemonte",0,0,0,0,0,15,NA,NA,NA,NA,NA,NA
2020-02-26,"Puglia",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Sardegna",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Sicilia",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Toscana",0,0,0,0,0,67,NA,NA,NA,NA,NA,NA
2020-02-26,"Umbria",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Valle d'Aosta",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-26,"Veneto",4,1,22,0,1,1120,NA,NA,NA,NA,NA,NA
2020-02-27,"Abruzzo",1,0,0,0,0,20,NA,NA,NA,NA,NA,NA
2020-02-27,"Basilicata",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-27,"Calabria",0,0,0,0,0,11,NA,NA,NA,NA,NA,NA
2020-02-27,"Campania",2,0,1,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-27,"Emilia Romagna",16,3,31,0,0,456,NA,NA,NA,NA,NA,NA
2020-02-27,"Friuli V.G.",0,0,0,0,0,27,NA,NA,NA,NA,NA,NA
2020-02-27,"Lazio",0,0,0,0,0,428,NA,NA,NA,NA,NA,NA
2020-02-27,"Liguria",3,0,5,0,0,12,NA,NA,NA,NA,NA,NA
2020-02-27,"Lombardia",93,16,-9,40,5,112,NA,NA,NA,NA,NA,NA
2020-02-27,"Marche",1,1,0,0,0,18,NA,NA,NA,NA,NA,NA
2020-02-27,"Molise",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-27,"Bolzano",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
2020-02-27,"Trento",0,0,0,0,0,29,NA,NA,NA,NA,NA,NA
2020-02-27,"Piemonte",0,0,-1,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-27,"Puglia",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-27,"Sardegna",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-27,"Sicilia",0,0,-1,2,0,0,NA,NA,NA,NA,NA,NA
2020-02-27,"Toscana",0,0,0,0,0,47,NA,NA,NA,NA,NA,NA
2020-02-27,"Umbria",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-27,"Valle d'Aosta",0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
2020-02-27,"Veneto",3,0,37,0,0,1264,NA,NA,NA,NA,NA,NA
2020-02-28,"Abruzzo",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-28,"Basilicata",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-28,"Calabria",0,0,1,0,0,7,NA,NA,NA,NA,NA,NA
2020-02-28,"Campania",0,0,1,0,0,203,NA,NA,NA,NA,NA,NA
2020-02-28,"Emilia Romagna",20,0,27,0,1,244,NA,NA,NA,NA,NA,NA
2020-02-28,"Friuli V.G.",0,0,0,0,0,28,NA,NA,NA,NA,NA,NA
2020-02-28,"Lazio",0,0,0,0,0,59,NA,NA,NA,NA,NA,NA
2020-02-28,"Liguria",0,0,0,0,0,34,NA,NA,NA,NA,NA,NA
2020-02-28,"Lombardia",63,6,56,0,3,1515,NA,NA,NA,NA,NA,NA
2020-02-28,"Marche",1,1,1,0,0,1,NA,NA,NA,NA,NA,NA
2020-02-28,"Molise",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-28,"Bolzano",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-28,"Trento",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-28,"Piemonte",5,0,4,0,0,71,NA,NA,NA,NA,NA,NA
2020-02-28,"Puglia",0,0,2,0,0,242,NA,NA,NA,NA,NA,NA
2020-02-28,"Sardegna",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-28,"Sicilia",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-28,"Toscana",3,0,2,1,0,27,NA,NA,NA,NA,NA,NA
2020-02-28,"Umbria",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-28,"Valle d'Aosta",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-28,"Veneto",5,1,34,0,0,1250,NA,NA,NA,NA,NA,NA
2020-02-29,"Abruzzo",1,0,0,0,0,10,NA,NA,NA,NA,NA,NA
2020-02-29,"Basilicata",0,0,0,0,0,32,NA,NA,NA,NA,NA,NA
2020-02-29,"Calabria",0,0,0,0,0,6,NA,NA,NA,NA,NA,NA
2020-02-29,"Campania",1,0,8,0,0,160,NA,NA,NA,NA,NA,NA
2020-02-29,"Emilia Romagna",30,5,35,0,2,273,NA,NA,NA,NA,NA,NA
2020-02-29,"Friuli V.G.",0,0,0,0,0,20,NA,NA,NA,NA,NA,NA
2020-02-29,"Lazio",3,0,0,0,0,68,NA,NA,NA,NA,NA,NA
2020-02-29,"Liguria",-5,1,23,4,0,9,NA,NA,NA,NA,NA,NA
2020-02-29,"Lombardia",21,33,24,0,6,888,NA,NA,NA,NA,NA,NA
2020-02-29,"Marche",3,0,2,0,0,21,NA,NA,NA,NA,NA,NA
2020-02-29,"Molise",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-29,"Bolzano",0,0,0,0,0,14,NA,NA,NA,NA,NA,NA
2020-02-29,"Trento",0,0,0,0,0,11,NA,NA,NA,NA,NA,NA
2020-02-29,"Piemonte",0,0,0,0,0,81,NA,NA,NA,NA,NA,NA
2020-02-29,"Puglia",0,0,0,0,0,10,NA,NA,NA,NA,NA,NA
2020-02-29,"Sardegna",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-29,"Sicilia",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
2020-02-29,"Toscana",2,0,1,0,0,94,NA,NA,NA,NA,NA,NA
2020-02-29,"Umbria",0,0,0,0,0,23,NA,NA,NA,NA,NA,NA
2020-02-29,"Valle d'Aosta",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-02-29,"Veneto",0,2,38,0,0,1245,NA,NA,NA,NA,NA,NA
2020-03-01,"Abruzzo",1,0,2,0,0,9,NA,NA,NA,NA,NA,NA
2020-03-01,"Basilicata",0,0,0,0,0,7,NA,NA,NA,NA,NA,NA
2020-03-01,"Calabria",0,0,0,0,0,8,NA,NA,NA,NA,NA,NA
2020-03-01,"Campania",1,0,3,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-01,"Emilia Romagna",41,2,21,0,4,245,NA,NA,NA,NA,NA,NA
2020-03-01,"Friuli V.G.",0,0,6,0,0,54,NA,NA,NA,NA,NA,NA
2020-03-01,"Lazio",0,0,0,0,0,45,NA,NA,NA,NA,NA,NA
2020-03-01,"Liguria",8,0,-25,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-01,"Lombardia",150,26,159,33,1,1156,NA,NA,NA,NA,NA,NA
2020-03-01,"Marche",6,3,5,0,0,33,NA,NA,NA,NA,NA,NA
2020-03-01,"Molise",0,0,0,0,0,6,NA,NA,NA,NA,NA,NA
2020-03-01,"Bolzano",0,0,0,0,0,4,NA,NA,NA,NA,NA,NA
2020-03-01,"Trento",0,0,0,0,0,79,NA,NA,NA,NA,NA,NA
2020-03-01,"Piemonte",4,2,32,0,0,54,NA,NA,NA,NA,NA,NA
2020-03-01,"Puglia",0,0,0,0,0,10,NA,NA,NA,NA,NA,NA
2020-03-01,"Sardegna",0,0,0,0,0,28,NA,NA,NA,NA,NA,NA
2020-03-01,"Sicilia",0,0,5,0,0,285,NA,NA,NA,NA,NA,NA
2020-03-01,"Toscana",0,0,2,0,0,41,NA,NA,NA,NA,NA,NA
2020-03-01,"Umbria",0,0,2,0,0,4,NA,NA,NA,NA,NA,NA
2020-03-01,"Valle d'Aosta",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
2020-03-01,"Veneto",27,2,43,0,0,397,NA,NA,NA,NA,NA,NA
2020-03-02,"Abruzzo",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-02,"Basilicata",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-02,"Calabria",0,0,0,0,0,4,NA,NA,NA,NA,NA,NA
2020-03-02,"Campania",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-02,"Emilia Romagna",21,3,23,0,3,178,NA,NA,NA,NA,NA,NA
2020-03-02,"Friuli V.G.",0,0,3,0,0,26,NA,NA,NA,NA,NA,NA
2020-03-02,"Lazio",0,0,1,0,0,49,NA,NA,NA,NA,NA,NA
2020-03-02,"Liguria",0,0,-3,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-02,"Lombardia",72,21,97,66,14,1046,NA,NA,NA,NA,NA,NA
2020-03-02,"Marche",5,1,3,0,1,36,NA,NA,NA,NA,NA,NA
2020-03-02,"Molise",0,0,0,0,0,7,NA,NA,NA,NA,NA,NA
2020-03-02,"Bolzano",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-02,"Trento",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-02,"Piemonte",1,0,1,0,0,72,NA,NA,NA,NA,NA,NA
2020-03-02,"Puglia",1,0,0,0,0,16,NA,NA,NA,NA,NA,NA
2020-03-02,"Sardegna",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-02,"Sicilia",1,0,-3,0,0,16,NA,NA,NA,NA,NA,NA
2020-03-02,"Toscana",0,0,0,0,0,41,NA,NA,NA,NA,NA,NA
2020-03-02,"Umbria",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-02,"Valle d'Aosta",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
2020-03-02,"Veneto",2,1,7,0,0,726,NA,NA,NA,NA,NA,NA
2020-03-03,"Abruzzo",2,0,-1,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-03,"Basilicata",0,0,1,0,0,3,NA,NA,NA,NA,NA,NA
2020-03-03,"Calabria",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-03,"Campania",7,0,6,0,0,32,NA,NA,NA,NA,NA,NA
2020-03-03,"Emilia Romagna",39,8,27,4,7,39,NA,NA,NA,NA,NA,NA
2020-03-03,"Friuli V.G.",1,0,3,0,0,85,NA,NA,NA,NA,NA,NA
2020-03-03,"Lazio",7,0,0,0,0,104,NA,NA,NA,NA,NA,NA
2020-03-03,"Liguria",0,1,0,0,1,0,NA,NA,NA,NA,NA,NA
2020-03-03,"Lombardia",220,40,-11,0,17,1652,NA,NA,NA,NA,NA,NA
2020-03-03,"Marche",10,7,8,0,1,63,NA,NA,NA,NA,NA,NA
2020-03-03,"Molise",3,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-03,"Bolzano",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-03,"Trento",1,0,3,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-03,"Piemonte",1,1,3,0,0,24,NA,NA,NA,NA,NA,NA
2020-03-03,"Puglia",0,0,2,0,0,20,NA,NA,NA,NA,NA,NA
2020-03-03,"Sardegna",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-03,"Sicilia",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-03,"Toscana",3,0,3,0,0,84,NA,NA,NA,NA,NA,NA
2020-03-03,"Umbria",1,1,4,0,0,10,NA,NA,NA,NA,NA,NA
2020-03-03,"Valle d'Aosta",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
2020-03-03,"Veneto",-4,5,25,7,1,394,NA,NA,NA,NA,NA,NA
2020-03-04,"Abruzzo",2,0,-1,0,0,33,NA,NA,NA,NA,NA,NA
2020-03-04,"Basilicata",0,0,0,0,0,6,NA,NA,NA,NA,NA,NA
2020-03-04,"Calabria",0,0,0,0,0,7,NA,NA,NA,NA,NA,NA
2020-03-04,"Campania",0,0,1,0,0,24,NA,NA,NA,NA,NA,NA
2020-03-04,"Emilia Romagna",69,2,47,2,4,488,NA,NA,NA,NA,NA,NA
2020-03-04,"Friuli V.G.",2,0,3,0,0,22,NA,NA,NA,NA,NA,NA
2020-03-04,"Lazio",5,3,8,0,0,118,NA,NA,NA,NA,NA,NA
2020-03-04,"Liguria",-2,1,3,0,0,12,NA,NA,NA,NA,NA,NA
2020-03-04,"Lombardia",179,42,-50,111,18,2561,NA,NA,NA,NA,NA,NA
2020-03-04,"Marche",7,2,12,0,2,88,NA,NA,NA,NA,NA,NA
2020-03-04,"Molise",0,0,0,0,0,6,NA,NA,NA,NA,NA,NA
2020-03-04,"Bolzano",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-04,"Trento",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-04,"Piemonte",13,10,3,0,0,85,NA,NA,NA,NA,NA,NA
2020-03-04,"Puglia",2,0,-1,1,1,24,NA,NA,NA,NA,NA,NA
2020-03-04,"Sardegna",0,0,1,0,0,13,NA,NA,NA,NA,NA,NA
2020-03-04,"Sicilia",3,0,8,0,0,60,NA,NA,NA,NA,NA,NA
2020-03-04,"Toscana",5,2,12,0,0,79,NA,NA,NA,NA,NA,NA
2020-03-04,"Umbria",0,0,1,0,0,13,NA,NA,NA,NA,NA,NA
2020-03-04,"Valle d'Aosta",0,0,0,0,0,3,NA,NA,NA,NA,NA,NA
2020-03-04,"Veneto",27,4,17,2,3,339,NA,NA,NA,NA,NA,NA
2020-03-05,"Abruzzo",1,0,0,0,0,11,NA,NA,NA,NA,NA,NA
2020-03-05,"Basilicata",0,0,0,0,0,6,NA,NA,NA,NA,NA,NA
2020-03-05,"Calabria",1,0,0,0,0,7,NA,NA,NA,NA,NA,NA
2020-03-05,"Campania",1,0,13,0,0,42,NA,NA,NA,NA,NA,NA
2020-03-05,"Emilia Romagna",71,6,65,4,8,384,NA,NA,NA,NA,NA,NA
2020-03-05,"Friuli V.G.",1,0,2,0,0,21,NA,NA,NA,NA,NA,NA
2020-03-05,"Lazio",5,4,5,0,0,180,NA,NA,NA,NA,NA,NA
2020-03-05,"Liguria",1,0,-1,0,2,13,NA,NA,NA,NA,NA,NA
2020-03-05,"Lombardia",292,35,-47,126,25,216,NA,NA,NA,NA,NA,NA
2020-03-05,"Marche",23,4,13,0,0,125,NA,NA,NA,NA,NA,NA
2020-03-05,"Molise",1,0,3,0,0,5,NA,NA,NA,NA,NA,NA
2020-03-05,"Bolzano",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-05,"Trento",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-05,"Piemonte",17,4,3,0,2,0,NA,NA,NA,NA,NA,NA
2020-03-05,"Puglia",1,1,3,0,0,37,NA,NA,NA,NA,NA,NA
2020-03-05,"Sardegna",1,0,-1,0,0,8,NA,NA,NA,NA,NA,NA
2020-03-05,"Sicilia",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-05,"Toscana",11,1,11,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-05,"Umbria",0,0,0,0,0,30,NA,NA,NA,NA,NA,NA
2020-03-05,"Valle d'Aosta",0,0,2,0,0,6,NA,NA,NA,NA,NA,NA
2020-03-05,"Veneto",16,1,18,8,4,1434,NA,NA,NA,NA,NA,NA
2020-03-06,"Abruzzo",1,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-06,"Basilicata",1,0,1,0,0,9,NA,NA,NA,NA,NA,NA
2020-03-06,"Calabria",1,0,1,0,0,46,NA,NA,NA,NA,NA,NA
2020-03-06,"Campania",0,0,12,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-06,"Emilia Romagna",70,21,67,7,7,252,NA,NA,NA,NA,NA,NA
2020-03-06,"Friuli V.G.",0,0,7,3,0,180,NA,NA,NA,NA,NA,NA
2020-03-06,"Lazio",6,1,2,0,1,198,NA,NA,NA,NA,NA,NA
2020-03-06,"Liguria",1,2,0,1,0,83,NA,NA,NA,NA,NA,NA
2020-03-06,"Lombardia",453,65,-287,93,37,1202,NA,NA,NA,NA,NA,NA
2020-03-06,"Marche",16,1,18,0,0,172,NA,NA,NA,NA,NA,NA
2020-03-06,"Molise",-1,2,4,0,0,80,NA,NA,NA,NA,NA,NA
2020-03-06,"Bolzano",3,0,0,0,0,16,NA,NA,NA,NA,NA,NA
2020-03-06,"Trento",2,0,1,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-06,"Piemonte",14,13,6,0,2,250,NA,NA,NA,NA,NA,NA
2020-03-06,"Puglia",0,0,3,0,0,36,NA,NA,NA,NA,NA,NA
2020-03-06,"Sardegna",0,0,3,0,0,49,NA,NA,NA,NA,NA,NA
2020-03-06,"Sicilia",2,0,4,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-06,"Toscana",9,2,7,0,0,321,NA,NA,NA,NA,NA,NA
2020-03-06,"Umbria",1,1,5,0,0,22,NA,NA,NA,NA,NA,NA
2020-03-06,"Valle d'Aosta",0,0,5,0,0,7,NA,NA,NA,NA,NA,NA
2020-03-06,"Veneto",25,3,46,5,2,1074,NA,NA,NA,NA,NA,NA
2020-03-07,"Abruzzo",2,0,0,0,0,27,NA,NA,NA,NA,NA,NA
2020-03-07,"Basilicata",0,0,0,0,0,12,NA,NA,NA,NA,NA,NA
2020-03-07,"Calabria",0,0,0,0,0,14,NA,NA,NA,NA,NA,NA
2020-03-07,"Campania",4,0,0,0,0,141,NA,NA,NA,NA,NA,NA
2020-03-07,"Emilia Romagna",67,11,43,8,11,468,NA,NA,NA,NA,NA,NA
2020-03-07,"Friuli V.G.",3,1,7,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-07,"Lazio",17,0,5,0,0,209,NA,NA,NA,NA,NA,NA
2020-03-07,"Liguria",14,1,3,0,1,102,NA,NA,NA,NA,NA,NA
2020-03-07,"Lombardia",39,50,645,55,19,2222,NA,NA,NA,NA,NA,NA
2020-03-07,"Marche",21,16,9,0,2,231,NA,NA,NA,NA,NA,NA
2020-03-07,"Molise",0,0,2,0,0,8,NA,NA,NA,NA,NA,NA
2020-03-07,"Bolzano",4,0,1,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-07,"Trento",2,1,1,0,0,72,NA,NA,NA,NA,NA,NA
2020-03-07,"Piemonte",53,8,2,0,1,253,NA,NA,NA,NA,NA,NA
2020-03-07,"Puglia",4,1,3,0,1,0,NA,NA,NA,NA,NA,NA
2020-03-07,"Sardegna",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-07,"Sicilia",1,0,10,0,0,276,NA,NA,NA,NA,NA,NA
2020-03-07,"Toscana",19,2,13,0,0,234,NA,NA,NA,NA,NA,NA
2020-03-07,"Umbria",0,0,8,0,0,24,NA,NA,NA,NA,NA,NA
2020-03-07,"Valle d'Aosta",1,0,0,0,0,4,NA,NA,NA,NA,NA,NA
2020-03-07,"Veneto",6,14,31,3,1,1406,NA,NA,NA,NA,NA,NA
2020-03-08,"Abruzzo",3,0,3,0,0,40,NA,NA,NA,NA,NA,NA
2020-03-08,"Basilicata",1,0,0,0,0,48,NA,NA,NA,NA,NA,NA
2020-03-08,"Calabria",3,0,2,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-08,"Campania",14,7,18,1,0,368,NA,NA,NA,NA,NA,NA
2020-03-08,"Emilia Romagna",78,11,71,2,8,740,NA,NA,NA,NA,NA,NA
2020-03-08,"Friuli V.G.",0,0,14,0,1,420,NA,NA,NA,NA,NA,NA
2020-03-08,"Lazio",4,0,5,0,2,347,NA,NA,NA,NA,NA,NA
2020-03-08,"Liguria",13,5,7,0,2,70,NA,NA,NA,NA,NA,NA
2020-03-08,"Lombardia",556,40,34,26,113,2756,NA,NA,NA,NA,NA,NA
2020-03-08,"Marche",16,5,43,0,1,209,NA,NA,NA,NA,NA,NA
2020-03-08,"Molise",1,0,-1,0,0,4,NA,NA,NA,NA,NA,NA
2020-03-08,"Bolzano",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-08,"Trento",1,1,7,0,0,34,NA,NA,NA,NA,NA,NA
2020-03-08,"Piemonte",135,7,11,0,0,590,NA,NA,NA,NA,NA,NA
2020-03-08,"Puglia",8,1,4,0,1,232,NA,NA,NA,NA,NA,NA
2020-03-08,"Sardegna",3,0,3,0,0,50,NA,NA,NA,NA,NA,NA
2020-03-08,"Sicilia",10,0,8,0,0,148,NA,NA,NA,NA,NA,NA
2020-03-08,"Toscana",37,0,16,0,0,287,NA,NA,NA,NA,NA,NA
2020-03-08,"Umbria",0,0,2,0,0,34,NA,NA,NA,NA,NA,NA
2020-03-08,"Valle d'Aosta",0,0,1,0,0,9,NA,NA,NA,NA,NA,NA
2020-03-08,"Veneto",23,6,89,4,5,1489,NA,NA,NA,NA,NA,NA
2020-03-09,"Abruzzo",11,0,2,0,0,74,NA,NA,NA,NA,NA,NA
2020-03-09,"Basilicata",0,0,1,0,0,12,NA,NA,NA,NA,NA,NA
2020-03-09,"Calabria",3,0,-3,2,0,60,NA,NA,NA,NA,NA,NA
2020-03-09,"Campania",12,1,6,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-09,"Emilia Romagna",34,15,140,3,14,562,NA,NA,NA,NA,NA,NA
2020-03-09,"Friuli V.G.",11,0,25,0,0,347,NA,NA,NA,NA,NA,NA
2020-03-09,"Lazio",8,0,5,0,2,0,NA,NA,NA,NA,NA,NA
2020-03-09,"Liguria",21,6,3,0,1,210,NA,NA,NA,NA,NA,NA
2020-03-09,"Lombardia",585,41,492,96,66,1601,NA,NA,NA,NA,NA,NA
2020-03-09,"Marche",26,6,16,0,3,225,NA,NA,NA,NA,NA,NA
2020-03-09,"Molise",0,0,0,0,0,96,NA,NA,NA,NA,NA,NA
2020-03-09,"Bolzano",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2020-03-09,"Trento",3,0,7,0,0,39,NA,NA,NA,NA,NA,NA
2020-03-09,"Piemonte",-23,5,0,0,8,45,NA,NA,NA,NA,NA,NA
2020-03-09,"Puglia",3,3,4,0,0,58,NA,NA,NA,NA,NA,NA
2020-03-09,"Sardegna",3,0,5,0,0,36,NA,NA,NA,NA,NA,NA
2020-03-09,"Sicilia",1,0,0,0,0,45,NA,NA,NA,NA,NA,NA
2020-03-09,"Toscana",16,2,23,0,1,400,NA,NA,NA,NA,NA,NA
2020-03-09,"Umbria",2,0,0,0,0,15,NA,NA,NA,NA,NA,NA
2020-03-09,"Valle d'Aosta",3,0,3,0,0,26,NA,NA,NA,NA,NA,NA
